stage_uuid,stage_id,product_uuid,sequence,stage_name,from_node,to_node,value_share
21181f68-cd01-5bb8-96d5-428aeaf53644,3220,a1a412c7-b193-525c-9865-825106d41877,2,mill to factory,f33bdca7-84e9-505a-a076-15693500fc51,315a6286-eb3f-5bc4-8c9a-e842fff0eba4,0.13
eaed4f0b-cc6c-5103-a5d7-aca22a30381a,3221,a1a412c7-b193-525c-9865-825106d41877,3,factory to distributor,0bb7b866-65ec-58d9-9022-25989916830c,6adacd0c-daae-58e4-9049-cd3b893f8764,0.27
e331072c-0012-5ba6-9339-a7b40bf41b16,3222,a1a412c7-b193-525c-9865-825106d41877,4,distributor to retailer,c44c2104-37a0-5a7e-b21b-4502f5382882,790f93aa-9203-5d4e-a835-8e44ad6bad68,0.35
59f290f7-93b1-5e1e-9e26-8eac3b442b36,3223,e40c4bd5-89ce-5182-9a4f-713191d39d38,1,farm to mill,5423f4b6-f151-5b24-832e-7c217fe0bfd8,2027dd73-238a-5a1a-8ee9-5b0899688266,0.13
c6a893b2-8686-507f-916a-6f79e853fdb2,3224,e40c4bd5-89ce-5182-9a4f-713191d39d38,2,mill to factory,624265bf-3887-5741-9ce3-ab1715a96d9a,1a2cd1fe-214c-56a5-b47a-6040af60f508,0.26
b903f586-7d3e-53fd-a024-289c7de41db1,3225,e40c4bd5-89ce-5182-9a4f-713191d39d38,3,factory to distributor,5000c559-da37-54af-8e5d-7e32c14fafd5,7325d674-5b55-50c0-af28-4f2299cace1a,0.24
ccb4568b-4622-5980-b909-96365f2d438d,3226,e40c4bd5-89ce-5182-9a4f-713191d39d38,4,distributor to retailer,4ff5d4b7-19c0-551f-905c-e925106ffbba,9d8518b0-c0b9-582b-a9b1-1f066f77c5fc,0.37
d74521a4-80bd-58bf-b1f4-549a343747f4,3227,7ecfaf65-164e-5e75-9eb2-b4fcf11de750,1,farm to mill,1fb2973d-d528-5697-bf4e-1b12eac06f0b,f4291fed-354d-533a-a7c7-e451cd8af3de,0.2
58098714-20ba-5dec-a1dd-992071d72ac4,3228,7ecfaf65-164e-5e75-9eb2-b4fcf11de750,2,mill to factory,a0c9fa1a-5374-5ba4-9100-3d3ae7edb27a,ca019494-092d-5c23-8c19-9331d1ee2493,0.19
ae2549f4-395c-5e44-aded-e37013bf38c6,3229,7ecfaf65-164e-5e75-9eb2-b4fcf11de750,3,factory to distributor,038e1089-4831-593c-8764-3dde2b37b132,6adacd0c-daae-58e4-9049-cd3b893f8764,0.28
b76511fa-05bb-54c5-933f-9d4d54742cbe,3230,7ecfaf65-164e-5e75-9eb2-b4fcf11de750,4,distributor to retailer,7325d674-5b55-50c0-af28-4f2299cace1a,a32dd69e-0a60-56f9-b807-9356c46df8b4,0.33
5908503f-5423-5743-932b-cfc2f8708ac9,3231,1b21ebaa-afa6-5f5e-94b6-0fd071c1dfee,1,farm to mill,e0c94677-d70b-564b-b061-0794654dec40,130ed201-8a43-5ef6-8220-3182bcc803a2,0.29
bf5c04b6-272a-5cf0-8e11-1b3beded8655,3232,1b21ebaa-afa6-5f5e-94b6-0fd071c1dfee,2,mill to factory,8ece5e69-aae4-5d52-8eb4-3d6c38c17f16,b55c305b-05e3-59e8-a26e-9f72ce90f4cd,0.42
3cbd4b68-1074-57b1-bb8b-f2b2e644edfa,3233,1b21ebaa-afa6-5f5e-94b6-0fd071c1dfee,3,factory to retailer,f383678c-73df-5fe6-a80f-d7c27d3b07d9,4173ab46-b88e-5c37-b38a-dd95e4580f2d,0.29
90e016af-794d-535d-9b97-cd6cc4795908,3234,71d1ec94-7068-5b03-aa37-77b9803f36fa,1,farm to mill,993f6923-99bc-5333-b9e6-74a34be70ddb,fc354811-6cdf-5d8d-821a-f730aec292fe,0.47
357d635c-4619-5f03-ab7d-1e7cb0721b60,3235,71d1ec94-7068-5b03-aa37-77b9803f36fa,2,mill to factory,c7087489-674e-5b5f-bc04-df3b022379c0,7bc2ea0e-dea6-5d4e-b40d-20f28bb34c2a,0.14
f938f920-0ebd-5a21-8fb3-2ea9eaffeb34,3236,71d1ec94-7068-5b03-aa37-77b9803f36fa,3,factory to retailer,9b52a542-7de5-5f0e-aa26-fc77b7c53121,790f93aa-9203-5d4e-a835-8e44ad6bad68,0.39
53057fa7-2289-5de6-b668-4e4407760efd,3237,c67893e2-b9ad-51ac-ad1e-7c81f09ddf60,1,farm to mill,178e874b-4ce8-52ba-b5b4-4b1b22394204,45a81e48-f494-5a6f-8468-5951835d3e22,0.36
ec29590d-ad6c-5cab-8412-09ad37a0ee3c,3238,c67893e2-b9ad-51ac-ad1e-7c81f09ddf60,2,mill to factory,1d6ee05d-a219-5577-b3fe-f7af4b5ff008,f4bb895f-0c8a-578d-8ba1-2cfb4d10a266,0.24
c6d84ca3-87f1-535d-8436-4e05364272d3,3239,c67893e2-b9ad-51ac-ad1e-7c81f09ddf60,3,factory to retailer,829eb738-c2af-5c6a-8c4a-b02721bc4797,4173ab46-b88e-5c37-b38a-dd95e4580f2d,0.4
92294e9b-7c29-5c69-94a9-67e24631f9b5,3240,f60914c6-0765-514e-ab4c-50eb31cf8672,1,farm to mill,cd43bd8e-b95b-5c54-b912-313dfab0e5a4,59ba82a5-d3c9-596e-8413-75e1bd0d8a63,0.25
e929524f-2c44-52b6-9e79-36bdc910ea63,3241,f60914c6-0765-514e-ab4c-50eb31cf8672,2,mill to factory,d9219d5e-ca93-5f60-beb1-507dcd8458a8,d4abf228-4534-5087-9b29-ddb062c90041,0.38
8160e71d-dab8-577d-8493-9e52570464d3,3242,f60914c6-0765-514e-ab4c-50eb31cf8672,3,factory to retailer,9dc3fb4a-2069-57a7-8f9a-ed38e82af2f2,4173ab46-b88e-5c37-b38a-dd95e4580f2d,0.37
94a9adbb-fd0d-5667-84d0-a8fac317c2ad,3243,a1490ad5-2574-5d0d-a3b4-0f269107f5a1,1,farm to mill,94615d15-b37d-58c0-9c8d-ec54602e5f15,ceae90ed-13dc-5289-b275-276c3f165acf,0.35
3dc633a2-772d-5685-8f79-6b8023147680,3244,a1490ad5-2574-5d0d-a3b4-0f269107f5a1,2,mill to factory,b42e4793-363a-59f7-b022-be1a37ecac14,8f50249e-2a6d-5ec8-8b36-7fc5431875b6,0.29
35c4e8cc-0afe-5318-adaf-ce04f348810f,3245,a1490ad5-2574-5d0d-a3b4-0f269107f5a1,3,factory to retailer,56e3b8aa-0cd4-53c0-a288-a733d16d3d5f,9d8518b0-c0b9-582b-a9b1-1f066f77c5fc,0.36
7a8f560f-5823-5834-824c-1406f8ed8186,3246,334107c1-80d7-5332-9942-e975b4f1de5a,1,farm to mill,e649bcb5-90da-52e4-a679-dc06eabf1c2a,d6f1be01-fb59-5e51-9068-a11950cb0199,0.19
0b558d89-ec82-59da-b5e6-3fcbce1addb4,3247,334107c1-80d7-5332-9942-e975b4f1de5a,2,mill to factory,a0a3eeea-6afe-5dc1-8835-8e5743227ddf,e1cc9dc9-36ff-5ca4-a1e6-75c39b770f07,0.37
10cb7840-2fa6-56e8-bf7f-b3e80425a706,3248,334107c1-80d7-5332-9942-e975b4f1de5a,3,factory to retailer,176a01e0-09cd-5d06-ba80-e7c06552be29,da074142-bbb3-59ba-88f1-cd35ccb7cfba,0.44
da792bff-0353-5517-ace7-a65d0a9e9c14,3249,ab00ecec-36a3-5509-b5c1-b588f3298f64,1,farm to mill,b41dab07-6333-5b2e-8a02-ab946077120d,64378424-1845-5b83-8992-a28f17a80518,0.25
09d0bb0e-4ba2-55dc-8c3b-84ba8aa96266,3250,ab00ecec-36a3-5509-b5c1-b588f3298f64,2,mill to factory,5f4cbda9-2a11-5361-beb8-ef8f40e64a3f,00039228-5d6e-5561-b98c-53bbbf7329ef,0.39
e2da0fa5-6bba-5424-bd50-b38840a48103,3251,ab00ecec-36a3-5509-b5c1-b588f3298f64,3,factory to retailer,9d33dc68-8d63-5e8b-b68a-815cf2f9e42b,a32dd69e-0a60-56f9-b807-9356c46df8b4,0.36
f79f2cac-1fb2-5868-a861-9640b6fc17e5,3252,1d4caf1d-ded8-50ba-85b8-7fbd0be27f49,1,farm to mill,2013052e-4378-55a3-b7d5-1c536c30ddbe,2a081621-7991-5754-8a6c-6a7e266b776d,0.59
c9da5065-830e-5c91-8e81-15e0714c37d3,3253,1d4caf1d-ded8-50ba-85b8-7fbd0be27f49,2,mill to factory,1bf11620-8841-5430-b421-c11e656a02db,1d90c8d1-bc78-576b-a921-1cb1d73f82b4,0.17
5a01ba28-8189-5134-8121-99e1be191c07,3254,1d4caf1d-ded8-50ba-85b8-7fbd0be27f49,3,factory to retailer,5b62b705-18a6-50d3-8884-787457180dd2,0bd700ff-a0c0-58bb-9b35-fc283d9cd3ff,0.24
c227ef10-1408-50c4-a3dd-939a7e8d7cc5,3255,14a2f731-9946-586b-81c6-e8bfd1593242,1,farm to dairy processor,ecb0090a-504a-5807-96a0-3153fa3853cf,a53df0ae-f7d5-557d-a38a-530a3954c5e5,0.36
2c785f1f-acb5-5f3d-8d7a-5e041f0492e5,3256,14a2f731-9946-586b-81c6-e8bfd1593242,2,dairy processor to distributor,b321611a-5f86-5cd7-bde8-08f678e86a13,6adacd0c-daae-58e4-9049-cd3b893f8764,0.46
c5c57a5a-7242-5385-996f-33e17751befb,3257,14a2f731-9946-586b-81c6-e8bfd1593242,3,distributor to retailer,7325d674-5b55-50c0-af28-4f2299cace1a,4173ab46-b88e-5c37-b38a-dd95e4580f2d,0.18
119870c8-58be-5f7e-8f68-657d2ac81153,3258,31a93434-57fb-5e00-99ee-26f6a00d14b2,1,farm to dairy processor,c0ca3701-7177-5a93-800a-66c951358768,71b85d57-1335-5535-9057-e5dbaa811ffa,0.41
20866c2d-b651-585b-8521-b9d5282e956d,3259,31a93434-57fb-5e00-99ee-26f6a00d14b2,2,dairy processor to distributor,2365910a-4339-5c9d-84bc-a75999bfb5b0,4ff5d4b7-19c0-551f-905c-e925106ffbba,0.34
93ab6a60-c66a-5dc3-988e-873a181be31f,3260,31a93434-57fb-5e00-99ee-26f6a00d14b2,3,distributor to retailer,7325d674-5b55-50c0-af28-4f2299cace1a,096c265c-d191-5bd1-bef5-bb32ea1583bd,0.25
471fc822-7a7c-5325-a890-ea538e1288d2,3261,2184d2eb-5e2f-502d-bbd1-ff61b64c4a23,1,farm to dairy processor,8cdf06d3-7d4d-5c4c-8a26-ea90bc70697c,4566d342-01e1-5095-b7f2-9247e2e3d1a7,0.19
a93d4e97-99ab-54a3-8997-f5b8031e91f3,3262,2184d2eb-5e2f-502d-bbd1-ff61b64c4a23,2,dairy processor to distributor,20386717-cbc8-534c-a010-6b40890439c7,7325d674-5b55-50c0-af28-4f2299cace1a,0.44
c902573c-30c4-519a-89fe-c9f7e582e6fd,3263,2184d2eb-5e2f-502d-bbd1-ff61b64c4a23,3,distributor to retailer,c44c2104-37a0-5a7e-b21b-4502f5382882,096c265c-d191-5bd1-bef5-bb32ea1583bd,0.37
9d46fe24-f45c-50c1-bebd-af5d03879e30,3264,27eccc03-c587-502a-be5a-5a5d4aa35b54,1,farm to dairy processor,b5242538-6a9f-5bed-82ba-6d71e99c462c,9fb56a0d-ba0c-595e-836c-8c446cfc5c39,0.22
7312ded7-565e-588a-b76f-63619877c39d,3265,27eccc03-c587-502a-be5a-5a5d4aa35b54,2,dairy processor to distributor,53bc08c3-4bb2-5da9-b670-404319218312,6adacd0c-daae-58e4-9049-cd3b893f8764,0.59
bed18c35-c6d9-5b33-897e-2a84cc8beb9f,3266,27eccc03-c587-502a-be5a-5a5d4aa35b54,3,distributor to retailer,4ff5d4b7-19c0-551f-905c-e925106ffbba,4173ab46-b88e-5c37-b38a-dd95e4580f2d,0.19
906b8229-f155-5c70-85d6-6f3a566ceca2,3267,d2e81760-8058-54d8-a4ca-a7d48d9e39ad,1,farm to dairy processor,d25c0503-38c6-5a7c-ac0f-fd4ed1b82081,54105669-2e08-50e1-8b76-7c2947f3eda2,0.35
8e4c227d-e5a8-5e1f-b0be-d91f64c57a31,3268,d2e81760-8058-54d8-a4ca-a7d48d9e39ad,2,dairy processor to distributor,3b81dcb4-4289-53fd-bae0-3505a37db1fb,4ff5d4b7-19c0-551f-905c-e925106ffbba,0.28
fb8103e3-823a-5154-a86d-35b456c65692,3269,d2e81760-8058-54d8-a4ca-a7d48d9e39ad,3,distributor to retailer,c44c2104-37a0-5a7e-b21b-4502f5382882,096c265c-d191-5bd1-bef5-bb32ea1583bd,0.37
295fe188-122f-51e0-9b50-6ecd0426f975,3270,356221fb-43c5-5f26-9882-b6449a0f334b,1,farm to dairy processor,b000829b-3504-50ca-ae7a-51d906c501b5,119162f8-072f-5821-a8da-c0ad46ed2a0c,0.59
b54ec447-7cf3-59b8-8755-e54b0f13a43c,3271,356221fb-43c5-5f26-9882-b6449a0f334b,2,dairy processor to distributor,07ca221b-7a96-5d18-8f6c-83772a61e912,4ff5d4b7-19c0-551f-905c-e925106ffbba,0.19
08051360-f0c8-5415-9497-2b8db01202c2,3272,356221fb-43c5-5f26-9882-b6449a0f334b,3,distributor to retailer,7325d674-5b55-50c0-af28-4f2299cace1a,096c265c-d191-5bd1-bef5-bb32ea1583bd,0.22
928886f8-e7e7-51a6-afbb-56fe3b76b0f4,3273,8ed161fa-14dd-5faa-87b9-ee936b2436a7,1,farm to dairy processor,66834a45-88cb-5a63-b2b5-2e347f7cd54e,be23b564-c578-5a68-a58f-203d3d45a4a7,0.41
4af1cf24-6f3b-515f-b5dc-5d9572d1dad8,3274,8ed161fa-14dd-5faa-87b9-ee936b2436a7,2,dairy processor to distributor,1fe0313d-853f-59ad-86de-3ccad2523b9b,01b19b67-943f-5aaa-8e22-ac99770bd52e,0.39
9730d503-dc40-5ddf-8295-2fd8dae687b0,3275,8ed161fa-14dd-5faa-87b9-ee936b2436a7,3,distributor to retailer,01b19b67-943f-5aaa-8e22-ac99770bd52e,0ebfb33d-b894-5771-918e-632c9379113d,0.2
7616ea13-476f-56b3-9011-97f1ebb5b074,3276,1de10981-4bad-59c2-87de-173ae763682c,1,farm to dairy processor,e945fccd-865e-57a1-a240-95e3aaa11c0d,f102c954-39d7-536e-98a1-8cd235b3814a,0.32
24144c08-ec51-5a85-9b85-fb202dd63b59,3277,1de10981-4bad-59c2-87de-173ae763682c,2,dairy processor to distributor,b70a09f6-382c-5940-92b8-266a8a3c5084,7325d674-5b55-50c0-af28-4f2299cace1a,0.19
10849d46-c51e-521a-b68a-0db21fb68cf6,3278,1de10981-4bad-59c2-87de-173ae763682c,3,distributor to retailer,01b19b67-943f-5aaa-8e22-ac99770bd52e,9d8518b0-c0b9-582b-a9b1-1f066f77c5fc,0.49
edf40460-198b-5672-8d4a-6bda6f2b7656,3279,98c024f2-2ad6-5a7d-9b39-e9d5816b9113,1,farm to dairy processor,c1474eaf-a542-598c-a873-7535da575175,cfdbacbc-d5b9-5f45-aa7f-e42aac1fa948,0.61
b74d5f39-659e-5840-a88f-04e272d95df2,3280,98c024f2-2ad6-5a7d-9b39-e9d5816b9113,2,dairy processor to distributor,2461cffe-f97c-5d55-bc60-130c4c2400a8,c44c2104-37a0-5a7e-b21b-4502f5382882,0.19
88548fdf-605f-509f-8b6b-efb8dc589253,3281,98c024f2-2ad6-5a7d-9b39-e9d5816b9113,3,distributor to retailer,01b19b67-943f-5aaa-8e22-ac99770bd52e,9d8518b0-c0b9-582b-a9b1-1f066f77c5fc,0.2
576f851b-d2fd-58ab-ae90-dad0c1bea221,3282,4f5fdf32-ab7e-59c5-ba5b-9421dc62dfb0,1,farm to dairy processor,4d6a4bc7-566f-56ef-ad06-fb68dbcd172a,fabd08c3-ae3f-5a77-8a1a-7cb5d80be8c8,0.34
ebd66361-87c6-5830-ac62-f6376f9d4e66,3283,4f5fdf32-ab7e-59c5-ba5b-9421dc62dfb0,2,dairy processor to distributor,0d32bc31-5a59-5514-9bbe-945f9f41605e,c44c2104-37a0-5a7e-b21b-4502f5382882,0.4
60a19112-79d8-5046-bf43-0e32836c916d,3284,4f5fdf32-ab7e-59c5-ba5b-9421dc62dfb0,3,distributor to retailer,6adacd0c-daae-58e4-9049-cd3b893f8764,9d8518b0-c0b9-582b-a9b1-1f066f77c5fc,0.26
a4caacf8-d4c7-5d66-bd73-2f68f81ffa33,3285,d2d6faf6-481d-5b1e-bff4-fcaaa1a86657,1,farm to abattoir,d09c8560-c809-5a98-9652-8cd31929456a,861c8ddd-660b-5193-bae5-7ef4ef3abe87,0.25
60b41f1e-d7b3-517c-b4f1-5f6d9d98926c,3286,d2d6faf6-481d-5b1e-bff4-fcaaa1a86657,2,abattoir to processor,bf2e477d-25dc-5d52-9933-2df236c69975,e20ea1e8-abac-5d07-b302-d07c20717a38,0.36
f9d4de9a-84c4-58c6-b2af-e2643d2a2014,3287,d2d6faf6-481d-5b1e-bff4-fcaaa1a86657,3,processor to retailer,6eb6e0b4-8554-50f9-8a9c-5e91f433c0ad,4173ab46-b88e-5c37-b38a-dd95e4580f2d,0.39
6b55d770-c388-5eb1-a455-1cf906242e07,3288,275cf7a2-34dd-54d2-b19e-e0eeb8a8de24,1,farm to abattoir,6597b7bc-41c7-5b77-b0fe-38b415265516,d8cae2f6-3ab8-5592-9cfa-34986fc41d79,0.45
cda9db51-626a-5716-9fc8-9dbd94f82450,3289,275cf7a2-34dd-54d2-b19e-e0eeb8a8de24,2,abattoir to processor,29bb450c-9269-5cec-8f12-46e428061192,a7fb10cb-d24e-5cb9-ad2f-27a6658f05ca,0.24
ded700be-7c44-5869-b918-e1ed52889b89,3290,275cf7a2-34dd-54d2-b19e-e0eeb8a8de24,3,processor to retailer,98af1751-d056-5e34-b9f5-ccffb735f1cf,39618516-09dc-5856-9d5c-fd79bd0fd05b,0.31
92d6d24b-d259-5ed5-8ed6-9b6952d4ae1f,3291,4363a876-7947-5455-9b17-3721487a1d9e,1,farm to abattoir,32545d5e-b2a9-53a4-bfe6-67827a1459ff,c27631bd-1176-55ff-8fcd-614785fe3c33,0.25
f1090d48-5476-5aec-8b93-3cf0c079cdbd,3292,4363a876-7947-5455-9b17-3721487a1d9e,2,abattoir to processor,351354da-2602-5578-8683-420ecfc4086b,e2e3ba21-b1c1-5e93-a0b8-d51bfd54db8c,0.53
db1f50a1-29bd-5632-af0c-a3168e95ef25,3293,4363a876-7947-5455-9b17-3721487a1d9e,3,processor to retailer,bb597663-1f34-504f-917d-b1706a74d055,0bd700ff-a0c0-58bb-9b35-fc283d9cd3ff,0.22
f195cdbb-b5ca-5b40-8aab-620557397178,3294,fe61420a-95af-5ea1-8eef-11274b821700,1,farm to abattoir,6ac42b6a-5156-5c28-a1bc-88b4d6c5fcac,3512d6cb-612b-5fcb-b5bb-93ebd8975574,0.42
8dede31f-db91-5eb1-8381-9483b7387b2c,3295,fe61420a-95af-5ea1-8eef-11274b821700,2,abattoir to processor,1dbb845b-5d00-511e-84ba-90471aac912c,35a9f4ef-ee8f-5b65-a07b-48b991019355,0.22
ecc4bbec-9ea0-545d-99cc-f9591881d1e9,3296,fe61420a-95af-5ea1-8eef-11274b821700,3,processor to retailer,9d6d2320-1bd5-545d-9b4f-b0da8702380d,0bd700ff-a0c0-58bb-9b35-fc283d9cd3ff,0.36
87ccaf46-7d3b-57f8-8ee0-e90275a0d64b,3297,dd2135d9-113f-58a1-a4ad-39e10794103b,1,farm to abattoir,ff7239f6-2f84-5588-8e4a-dfbee9e56474,4384791d-610f-54e6-9873-7cc926fb274c,0.31
1589c785-7b97-570d-a048-82edadec65ec,3298,dd2135d9-113f-58a1-a4ad-39e10794103b,2,abattoir to processor,5c0068c7-a0a8-500f-a49b-3608f15eb7a6,715074f5-b70e-5de7-85c0-5e2d17647a20,0.42
0c737781-e61e-5117-94c9-e77e6852e096,3299,dd2135d9-113f-58a1-a4ad-39e10794103b,3,processor to retailer,068e5c17-83bf-5147-b3b9-f33a54d2167c,4173ab46-b88e-5c37-b38a-dd95e4580f2d,0.27
958ffdce-3720-5cac-960c-6ee16e10d385,3300,c47f8301-44c2-5e75-b149-baeed168ae7c,1,farm to abattoir,36ce4a9a-dc43-52bc-be02-01e91d339988,dc53b964-0475-5064-9a33-509ac2529613,0.42
80bc57e4-b325-519b-a3c5-5a8932cff0dd,3301,c47f8301-44c2-5e75-b149-baeed168ae7c,2,abattoir to processor,497b9578-55cb-5c16-9410-ee057ae5dd4d,395bfade-da41-508a-87ca-2aba750721cd,0.19
2bdac007-6969-510c-9d9b-81be63e5222e,3302,c47f8301-44c2-5e75-b149-baeed168ae7c,3,processor to retailer,ad6802c0-2994-5396-8044-86257a7a90ea,4173ab46-b88e-5c37-b38a-dd95e4580f2d,0.39
7200f9f6-e886-5b6a-93de-c0dda502e2d7,3303,9ae09c0a-2d7b-5fe7-9a34-9a5e93398967,1,farm to abattoir,fa68e4d3-2a00-549b-bda8-b18e502405f3,ab2da5f4-ee48-579e-80b2-3f6effd861a7,0.45
44bc656f-1612-5a44-a029-2c071f917e07,3304,9ae09c0a-2d7b-5fe7-9a34-9a5e93398967,2,abattoir to processor,21200843-77aa-5626-8ae2-5d0cda52759b,5c0cfac1-db9b-588c-b832-9a4555de2663,0.22
55e8910c-86a7-50a9-ab29-8eddb6b5fbbd,3305,9ae09c0a-2d7b-5fe7-9a34-9a5e93398967,3,processor to retailer,b6d9cd91-13e2-5b61-a878-ff7473271b27,da074142-bbb3-59ba-88f1-cd35ccb7cfba,0.33
139dcf22-5bd2-537c-b34f-8d278f812722,3306,20cb986d-59d7-5aa2-9627-a7664103d069,1,farm to abattoir,ee7c552d-f0f3-5d01-8982-2e7855ffd2e0,6c0beed4-d155-52d4-84d4-096b65baf67e,0.42
979ebd12-60d0-5dd3-841f-908db6199f70,3307,20cb986d-59d7-5aa2-9627-a7664103d069,2,abattoir to processor,a764c7bf-934a-5cce-a0f8-fbbacd9be48c,522bea2f-e037-5dac-8ccb-63610ac593c0,0.16
14c058e7-93ea-5152-8ab2-6613589475ac,3308,20cb986d-59d7-5aa2-9627-a7664103d069,3,processor to retailer,0796e3c5-0563-5fa1-8c7b-c3722bb0496a,da074142-bbb3-59ba-88f1-cd35ccb7cfba,0.42
6aff9223-a6d0-52cf-a977-b2f8aa13b3c9,3309,c8b35ee4-9ebc-5188-8292-b6d7aebb2358,1,farm to abattoir,140b834d-d624-586c-9cad-ed4141b457cd,624b2b1e-f5e6-5ee2-a72a-5ad87602836e,0.26
931bc416-a43d-5e56-951d-7010dba2e056,3310,c8b35ee4-9ebc-5188-8292-b6d7aebb2358,2,abattoir to processor,0957e26f-d6a8-5f91-9c19-e3b37eca0117,c694012f-544e-5303-9f27-3bbc1da55342,0.46
623a72b1-bac4-5e44-b0ca-f47ce958e2c7,3311,c8b35ee4-9ebc-5188-8292-b6d7aebb2358,3,processor to retailer,bced5522-d7d8-5779-b344-2eacc4899a65,da074142-bbb3-59ba-88f1-cd35ccb7cfba,0.28
fd3c229b-0567-5745-9518-e16047b29f75,3312,6d1d4286-c65a-58b9-ae79-560c210662c2,1,farm to abattoir,3c479665-96e5-54b0-a9a4-dfaa3a57d653,2c48d7fa-daec-5521-aae7-6bc49c55e1e6,0.32
788744d8-296b-5df6-a709-c5dfb35ba945,3313,6d1d4286-c65a-58b9-ae79-560c210662c2,2,abattoir to processor,f1c14e80-71c9-531b-8901-1ded3f44a03f,8f3c0fa2-4b8f-58f3-9e10-db3597590dac,0.23
5b40c7da-3588-551b-8ec3-737de7b83821,3314,6d1d4286-c65a-58b9-ae79-560c210662c2,3,processor to retailer,2af207f1-e579-5799-91ed-8bed4d4b1183,a32dd69e-0a60-56f9-b807-9356c46df8b4,0.45
6e0e9528-4e00-5a93-8287-d2bda6f8d73d,3315,107a5329-e4b0-5c80-9dd1-b16990bc3298,1,fishery to processor,d087271b-26fd-58f0-8d08-f5eaf48e50d9,e24ea715-de3c-577d-9f29-5c1836661fdc,0.24
5f8245ef-2925-5947-935f-d9f6989bd70e,3316,107a5329-e4b0-5c80-9dd1-b16990bc3298,2,processor to cold store,4e65e234-cc13-528c-a735-66dd2c5302ba,8fa8c1e2-30bc-5898-b487-31be2b41a221,0.42
ee200aca-94d9-5850-8145-5369d0378de2,3317,107a5329-e4b0-5c80-9dd1-b16990bc3298,3,cold store to retailer,2c4b8488-6a17-54de-a9d2-2c4396c8a43f,096c265c-d191-5bd1-bef5-bb32ea1583bd,0.34
6539f7fa-5aec-573a-b74f-e4213d0f9f6f,3318,482639a8-557f-587d-9290-44114fa09e6f,1,fishery to processor,a44cfde3-8b84-5413-9615-a3133cee9a24,754767cb-aa5f-5135-9090-4d53e534ebfd,0.24
9bb9ec32-c12c-5aa1-abc5-5fab2cb1d8f6,3319,482639a8-557f-587d-9290-44114fa09e6f,2,processor to cold store,62c02aab-8c90-5ee0-bda5-2d580246c372,f7e51e01-660e-5d71-9978-e12bc7efe3f3,0.3
f0fa17fb-305e-57bd-9691-46566d6f9fb0,3320,482639a8-557f-587d-9290-44114fa09e6f,3,cold store to retailer,9defc0ca-cc9b-524f-9508-6d4ea97f3094,da074142-bbb3-59ba-88f1-cd35ccb7cfba,0.46
f2a88bdb-fcee-5452-94bc-1710142eeeaa,3321,a415d0b8-a5eb-525b-9954-cb77d0155c90,1,fishery to processor,262c7223-aaae-5ab9-8900-700d7d60eb8d,d8a91b46-96c3-5778-a50c-a6e126a719c6,0.3
bdadaac0-4999-5a11-b574-511819360503,3322,a415d0b8-a5eb-525b-9954-cb77d0155c90,2,processor to cold store,b28b879e-123d-54fe-8608-fc02d24283ee,9832d0ce-8f5e-5847-9854-4708ddd6e7a6,0.48
d23fcd31-5103-5d1b-bcac-f71720bdfade,3323,a415d0b8-a5eb-525b-9954-cb77d0155c90,3,cold store to retailer,81ee684e-5631-5f7d-94d8-b72a207b10f7,4173ab46-b88e-5c37-b38a-dd95e4580f2d,0.22
d2b3d832-1a0d-5caf-a671-8a0e9cb1a9ba,3324,c8eb4b89-721c-59be-99a0-da4f689e7c7b,1,fishery to processor,252aecf5-1366-53b1-b672-bb7f9aadaa5b,b4671b67-2ace-5bf7-ab7a-912184a7d9f4,0.28
540e673b-a21d-53df-867a-8a96dd839e25,3325,c8eb4b89-721c-59be-99a0-da4f689e7c7b,2,processor to cold store,f15cc733-2952-5a82-af74-a3c3d336b032,eb040303-0095-5b12-9d1a-bc05db2ba76a,0.39
82ea5c35-c2b9-5867-b00e-8fdc397cc00b,3326,c8eb4b89-721c-59be-99a0-da4f689e7c7b,3,cold store to retailer,4f8754e6-885f-580e-9cae-15ac5a871e61,0bd700ff-a0c0-58bb-9b35-fc283d9cd3ff,0.33
2fa779bf-be91-5c0a-9a22-e792929730cb,3327,867a2285-6048-5968-91cf-4887f038d89f,1,fishery to processor,251a5d12-3aa0-5019-a6a4-10bdb0a53f6e,39f1a918-fb38-5736-a01f-4eac679303e7,0.44
09935195-19d7-535c-8ee9-3d5557e713c0,3328,867a2285-6048-5968-91cf-4887f038d89f,2,processor to cold store,77a0b060-c9e7-584b-973f-56769f7ff684,d284692c-6c76-5776-a335-cb56c5ac6366,0.13
37971887-d6cd-57fd-806b-1dcb5f1a10c5,3329,867a2285-6048-5968-91cf-4887f038d89f,3,cold store to retailer,8aec5877-7182-5c02-8617-57c76d217821,3463d30c-175a-54f6-b3c4-902bd313c4be,0.43
5f8942dd-8f35-557a-a98d-195abaf0b5d1,3330,0e90de1f-df13-5b3f-be35-adc8e07918f8,1,fishery to processor,47174198-1ed2-5307-8829-fe40efda780e,ed10f75c-3a39-57a4-a262-cb6d5d8c141d,0.21
796c29b2-bb68-5d6e-bc36-71765034d741,3331,0e90de1f-df13-5b3f-be35-adc8e07918f8,2,processor to cold store,3dde1a1e-47c3-559f-9e03-b464ae4b53c1,a2a80718-6f1c-5f67-b3c5-4508548f5f5c,0.52
