prod_ing_uuid,product_uuid,ingredient_uuid,proportion,origin_country
6e43fec6-6ee2-5592-8432-9d5c9c703527,1de10981-4bad-59c2-87de-173ae763682c,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,france
49443df2-5af1-5765-8c26-86f167e3230b,1de10981-4bad-59c2-87de-173ae763682c,ea3b244c-c020-57e7-a4ec-d153d3056d1d,0.2,united kingdom
cabb58e4-b954-55f7-9fc6-336a3cea503c,1de10981-4bad-59c2-87de-173ae763682c,33362b48-97e9-5aca-967a-2dcbcd77a5d7,0.2,united kingdom
defacd13-2479-5db5-93b2-172bf3e7459f,98c024f2-2ad6-5a7d-9b39-e9d5816b9113,63ee40d6-9ffe-5736-8c2f-d7119e6f6136,0.2,denmark
e9e26668-855a-538e-bcf7-bb320db1db4d,98c024f2-2ad6-5a7d-9b39-e9d5816b9113,70d86dac-acec-5418-acb5-083e4adebf73,0.2,germany
884aff65-360e-5a12-ac21-1b3d178878f9,98c024f2-2ad6-5a7d-9b39-e9d5816b9113,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,ireland
107e1b3e-2f27-5899-93ec-268623b57564,98c024f2-2ad6-5a7d-9b39-e9d5816b9113,ea3b244c-c020-57e7-a4ec-d153d3056d1d,0.2,germany
5d2019f3-77d1-540a-af66-9c0b165f54d1,98c024f2-2ad6-5a7d-9b39-e9d5816b9113,33362b48-97e9-5aca-967a-2dcbcd77a5d7,0.2,germany
862a2570-4208-5915-b555-ad9b53da9a7c,4f5fdf32-ab7e-59c5-ba5b-9421dc62dfb0,63ee40d6-9ffe-5736-8c2f-d7119e6f6136,0.2,germany
fa773ff0-6566-55ee-acf8-c97d70699904,4f5fdf32-ab7e-59c5-ba5b-9421dc62dfb0,70d86dac-acec-5418-acb5-083e4adebf73,0.2,denmark
80a8d090-0c5b-5d5d-8af8-f1a326e16ec0,4f5fdf32-ab7e-59c5-ba5b-9421dc62dfb0,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,united kingdom
a88cb8cd-df40-5bc8-8ed7-745ee691e065,4f5fdf32-ab7e-59c5-ba5b-9421dc62dfb0,ea3b244c-c020-57e7-a4ec-d153d3056d1d,0.2,denmark
a95eb4bb-8d79-5ab4-8b6f-d49bae7f975a,4f5fdf32-ab7e-59c5-ba5b-9421dc62dfb0,33362b48-97e9-5aca-967a-2dcbcd77a5d7,0.2,denmark
08741501-c34d-50f2-8797-c8513c5a8dd0,d2d6faf6-481d-5b1e-bff4-fcaaa1a86657,da663dc1-c856-53b5-aba9-bb057b10ed85,0.2,france
a1362cde-a5bb-5cbe-98b7-31d6a6ad238d,d2d6faf6-481d-5b1e-bff4-fcaaa1a86657,e4ecb7b3-ad1e-52b1-9da1-76ef01870c61,0.2,united kingdom
16af0482-6510-58a3-a3c6-b418c51036e7,d2d6faf6-481d-5b1e-bff4-fcaaa1a86657,0bcff8a6-ea77-5bc6-b459-176cb3070584,0.2,united kingdom
300b6952-453f-5d89-bd26-6b1b3f8b80c5,d2d6faf6-481d-5b1e-bff4-fcaaa1a86657,16c9b06a-94db-5f04-ac83-2ba152096716,0.2,denmark
a11d6161-a441-5727-89a5-567a70fb56b7,d2d6faf6-481d-5b1e-bff4-fcaaa1a86657,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,france
a0eb23c7-f6eb-5980-a585-2c8d29523084,275cf7a2-34dd-54d2-b19e-e0eeb8a8de24,da663dc1-c856-53b5-aba9-bb057b10ed85,0.2,brazil
e915fbeb-22dc-57d8-b8e6-d12322080bad,275cf7a2-34dd-54d2-b19e-e0eeb8a8de24,e4ecb7b3-ad1e-52b1-9da1-76ef01870c61,0.2,united kingdom
8f1dd622-b981-5818-b8c7-30f21eea1797,275cf7a2-34dd-54d2-b19e-e0eeb8a8de24,0bcff8a6-ea77-5bc6-b459-176cb3070584,0.2,ireland
ac81528a-84db-56f8-8e07-792182da6de4,275cf7a2-34dd-54d2-b19e-e0eeb8a8de24,16c9b06a-94db-5f04-ac83-2ba152096716,0.2,ireland
d5cf7c79-c4a0-5054-8269-52251d8ca6a8,275cf7a2-34dd-54d2-b19e-e0eeb8a8de24,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,ireland
847c9fa7-443d-5b65-a1fe-e6d35a3799a0,4363a876-7947-5455-9b17-3721487a1d9e,da663dc1-c856-53b5-aba9-bb057b10ed85,0.2,germany
eacc0b56-759f-5c89-b39b-3c1a55039c42,4363a876-7947-5455-9b17-3721487a1d9e,e4ecb7b3-ad1e-52b1-9da1-76ef01870c61,0.2,denmark
66d9aaeb-1637-53bb-9aeb-07e8155747c3,4363a876-7947-5455-9b17-3721487a1d9e,0bcff8a6-ea77-5bc6-b459-176cb3070584,0.2,ireland
4d5af098-85d9-588c-9aa9-22c45eda7792,4363a876-7947-5455-9b17-3721487a1d9e,16c9b06a-94db-5f04-ac83-2ba152096716,0.2,denmark
c95ea769-ea7b-523d-a896-754716d93fd9,4363a876-7947-5455-9b17-3721487a1d9e,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,ireland
7da6d64a-8255-504f-abbc-bcbb376fe5b3,fe61420a-95af-5ea1-8eef-11274b821700,da663dc1-c856-53b5-aba9-bb057b10ed85,0.2,brazil
2d8e22d6-d940-5fe3-ab20-6e869a5b6111,fe61420a-95af-5ea1-8eef-11274b821700,e4ecb7b3-ad1e-52b1-9da1-76ef01870c61,0.2,denmark
9f1d2d33-81ad-5215-bc6a-91c540fa4d5f,fe61420a-95af-5ea1-8eef-11274b821700,0bcff8a6-ea77-5bc6-b459-176cb3070584,0.2,ireland
423004d9-5f47-533d-bd3e-40eea919c01a,fe61420a-95af-5ea1-8eef-11274b821700,16c9b06a-94db-5f04-ac83-2ba152096716,0.2,united kingdom
ad4a6d3e-b30a-515a-94e6-7456c641c887,fe61420a-95af-5ea1-8eef-11274b821700,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,denmark
fc221d30-5aa6-50db-8c4e-ffe236c29854,dd2135d9-113f-58a1-a4ad-39e10794103b,da663dc1-c856-53b5-aba9-bb057b10ed85,0.2,germany
a80a819b-f78e-5c5c-9dde-b4df72d440ca,dd2135d9-113f-58a1-a4ad-39e10794103b,e4ecb7b3-ad1e-52b1-9da1-76ef01870c61,0.2,united kingdom
28e3e60a-bd35-5280-8991-c144953d4d06,dd2135d9-113f-58a1-a4ad-39e10794103b,0bcff8a6-ea77-5bc6-b459-176cb3070584,0.2,united kingdom
fdd068f9-7d0c-5a27-873f-75f420f22305,dd2135d9-113f-58a1-a4ad-39e10794103b,16c9b06a-94db-5f04-ac83-2ba152096716,0.2,france
0cf1b555-f7eb-5bc0-af17-af45b5e87674,dd2135d9-113f-58a1-a4ad-39e10794103b,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,germany
3107f892-6749-5557-977c-51b882f3c0f0,c47f8301-44c2-5e75-b149-baeed168ae7c,da663dc1-c856-53b5-aba9-bb057b10ed85,0.2,united kingdom
64ffebbd-f3a8-53bf-af05-aa6ae407606a,c47f8301-44c2-5e75-b149-baeed168ae7c,e4ecb7b3-ad1e-52b1-9da1-76ef01870c61,0.2,united kingdom
09d6fc60-ba36-5f59-a6de-96b6c531a860,c47f8301-44c2-5e75-b149-baeed168ae7c,0bcff8a6-ea77-5bc6-b459-176cb3070584,0.2,ireland
7d108031-8ab3-5cee-bb57-9597f408a669,c47f8301-44c2-5e75-b149-baeed168ae7c,16c9b06a-94db-5f04-ac83-2ba152096716,0.2,ireland
c796b3d5-2039-5f44-8131-55bbd38e9bcb,c47f8301-44c2-5e75-b149-baeed168ae7c,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,denmark
cf658c55-917d-5b9a-b8e4-9fe996c3e763,9ae09c0a-2d7b-5fe7-9a34-9a5e93398967,da663dc1-c856-53b5-aba9-bb057b10ed85,0.2,denmark
4521ec53-b823-55a7-ba9e-f8d59875c68c,9ae09c0a-2d7b-5fe7-9a34-9a5e93398967,e4ecb7b3-ad1e-52b1-9da1-76ef01870c61,0.2,denmark
c894ef54-4b49-5862-99f6-9dc0c7eb52a2,9ae09c0a-2d7b-5fe7-9a34-9a5e93398967,0bcff8a6-ea77-5bc6-b459-176cb3070584,0.2,ireland
c8c9801a-ec7b-55a8-80f0-547daedcec9b,9ae09c0a-2d7b-5fe7-9a34-9a5e93398967,16c9b06a-94db-5f04-ac83-2ba152096716,0.2,denmark
92e9488a-7337-5541-ada8-12a29f47d8a9,9ae09c0a-2d7b-5fe7-9a34-9a5e93398967,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,united kingdom
f05d34cc-249e-5384-99e5-ecfe87b82948,20cb986d-59d7-5aa2-9627-a7664103d069,da663dc1-c856-53b5-aba9-bb057b10ed85,0.2,ireland
1dbc0ce7-4ac2-507f-8f21-5597989ea622,20cb986d-59d7-5aa2-9627-a7664103d069,e4ecb7b3-ad1e-52b1-9da1-76ef01870c61,0.2,denmark
e3c84539-efba-5060-a336-f1ff6d2256ad,20cb986d-59d7-5aa2-9627-a7664103d069,0bcff8a6-ea77-5bc6-b459-176cb3070584,0.2,united kingdom
07a50041-0a05-5616-b9c7-11af89954c37,20cb986d-59d7-5aa2-9627-a7664103d069,16c9b06a-94db-5f04-ac83-2ba152096716,0.2,denmark
5182dc15-2595-5c60-959b-6b548a76bd96,20cb986d-59d7-5aa2-9627-a7664103d069,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,brazil
afccfa3a-b2d3-5eed-880f-e94b2d4542e9,c8b35ee4-9ebc-5188-8292-b6d7aebb2358,da663dc1-c856-53b5-aba9-bb057b10ed85,0.2,denmark
316c35ab-9f03-570f-abaf-9e2e07e394a5,c8b35ee4-9ebc-5188-8292-b6d7aebb2358,e4ecb7b3-ad1e-52b1-9da1-76ef01870c61,0.2,brazil
6621975c-668b-5cdc-8a4a-952824e8f025,c8b35ee4-9ebc-5188-8292-b6d7aebb2358,0bcff8a6-ea77-5bc6-b459-176cb3070584,0.2,denmark
2b486c79-3216-5310-a07f-083fe58d8412,c8b35ee4-9ebc-5188-8292-b6d7aebb2358,16c9b06a-94db-5f04-ac83-2ba152096716,0.2,france
48ae4a0d-b3e7-54aa-8b0c-601a078448d5,c8b35ee4-9ebc-5188-8292-b6d7aebb2358,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,france
f807f0d6-cfa4-5ade-aacd-e0cecc3c128e,6d1d4286-c65a-58b9-ae79-560c210662c2,da663dc1-c856-53b5-aba9-bb057b10ed85,0.2,germany
df2c2506-7316-5acc-a843-54e3b6651438,6d1d4286-c65a-58b9-ae79-560c210662c2,e4ecb7b3-ad1e-52b1-9da1-76ef01870c61,0.2,france
50941e48-3728-57a7-a4b8-76d9410bfa57,6d1d4286-c65a-58b9-ae79-560c210662c2,0bcff8a6-ea77-5bc6-b459-176cb3070584,0.2,france
92135e4c-68b9-5ec6-a6a6-7cc3855d429b,6d1d4286-c65a-58b9-ae79-560c210662c2,16c9b06a-94db-5f04-ac83-2ba152096716,0.2,denmark
ebb28270-6d54-547b-8c79-03a8abede696,6d1d4286-c65a-58b9-ae79-560c210662c2,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,ireland
4dde5e07-fd76-507c-b739-fd06042c7115,107a5329-e4b0-5c80-9dd1-b16990bc3298,ddbe3ee4-e121-5049-a466-5f7d7dde30d3,0.2,iceland
60ec047a-c95a-568a-ab44-0b075bcc97ee,107a5329-e4b0-5c80-9dd1-b16990bc3298,845c4c1d-0f39-5046-8443-5cbb4e7b7025,0.2,scotland
a8bc2bf6-338a-5158-9ca8-16e8220edd22,107a5329-e4b0-5c80-9dd1-b16990bc3298,7e1b9efb-b8f2-5365-adbc-d2cab5d22bb0,0.2,iceland
a39fdc85-d1eb-5593-8aa0-2f20b44da940,107a5329-e4b0-5c80-9dd1-b16990bc3298,a8c5c84a-2d77-5ca8-a10a-744d54757555,0.2,norway
44c3d863-9c36-5ef7-a581-8f25ccdc2abc,107a5329-e4b0-5c80-9dd1-b16990bc3298,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,vietnam
a17128d1-e6e4-529b-8f0e-7746ab07068b,482639a8-557f-587d-9290-44114fa09e6f,ddbe3ee4-e121-5049-a466-5f7d7dde30d3,0.2,peru
93566898-9361-558c-be13-0760b9e84add,482639a8-557f-587d-9290-44114fa09e6f,845c4c1d-0f39-5046-8443-5cbb4e7b7025,0.2,vietnam
b533b3bf-a66b-5ce7-857b-2285c66cfb9f,482639a8-557f-587d-9290-44114fa09e6f,7e1b9efb-b8f2-5365-adbc-d2cab5d22bb0,0.2,norway
bc1ae36d-845d-5869-9207-046a93006f1f,482639a8-557f-587d-9290-44114fa09e6f,a8c5c84a-2d77-5ca8-a10a-744d54757555,0.2,peru
3432b43e-3549-52a1-b3a7-f1f4a19d9cfe,482639a8-557f-587d-9290-44114fa09e6f,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,scotland
2ff8ac7d-5c8f-57c9-a1ea-fb4d39f7bc9d,a415d0b8-a5eb-525b-9954-cb77d0155c90,ddbe3ee4-e121-5049-a466-5f7d7dde30d3,0.2,norway
19f7ed1d-aeb9-5307-ae3e-8518a060358a,a415d0b8-a5eb-525b-9954-cb77d0155c90,845c4c1d-0f39-5046-8443-5cbb4e7b7025,0.2,norway
8fe07cbf-7706-5123-94fa-269a1180b772,a415d0b8-a5eb-525b-9954-cb77d0155c90,7e1b9efb-b8f2-5365-adbc-d2cab5d22bb0,0.2,vietnam
a94dce57-7054-50ce-a591-abd684518980,a415d0b8-a5eb-525b-9954-cb77d0155c90,a8c5c84a-2d77-5ca8-a10a-744d54757555,0.2,thailand
9c70841e-683f-5c04-8ed4-32a7d6f706ee,a415d0b8-a5eb-525b-9954-cb77d0155c90,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,vietnam
2d4a90c7-99c2-57d0-90f2-b068346b2dd5,c8eb4b89-721c-59be-99a0-da4f689e7c7b,ddbe3ee4-e121-5049-a466-5f7d7dde30d3,0.2,vietnam
26eb1c34-3f20-5fab-81f9-8dd812300bff,c8eb4b89-721c-59be-99a0-da4f689e7c7b,845c4c1d-0f39-5046-8443-5cbb4e7b7025,0.2,iceland
ec025aff-76b0-5392-a9ac-50d318a59118,c8eb4b89-721c-59be-99a0-da4f689e7c7b,7e1b9efb-b8f2-5365-adbc-d2cab5d22bb0,0.2,norway
0ad86fce-f9ed-59f8-b0d0-2cc1d5812266,c8eb4b89-721c-59be-99a0-da4f689e7c7b,a8c5c84a-2d77-5ca8-a10a-744d54757555,0.2,vietnam
1d1a2d73-1e93-52d6-8fe0-480567fdf99f,c8eb4b89-721c-59be-99a0-da4f689e7c7b,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,norway
6e6d1934-d21a-561e-a172-1c2f27ec506c,867a2285-6048-5968-91cf-4887f038d89f,ddbe3ee4-e121-5049-a466-5f7d7dde30d3,0.2,iceland
3c466c0e-47cc-545a-b965-3b4022187055,867a2285-6048-5968-91cf-4887f038d89f,845c4c1d-0f39-5046-8443-5cbb4e7b7025,0.2,norway
be329d97-cdec-55e5-930e-e05d006b54d7,867a2285-6048-5968-91cf-4887f038d89f,7e1b9efb-b8f2-5365-adbc-d2cab5d22bb0,0.2,vietnam
734715a3-20dd-52f6-80d2-0bb1169fa349,867a2285-6048-5968-91cf-4887f038d89f,a8c5c84a-2d77-5ca8-a10a-744d54757555,0.2,norway
f34fe416-c995-5d85-9611-710f71019880,867a2285-6048-5968-91cf-4887f038d89f,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,peru
c3a98c2e-e2ec-58dc-81f8-42fec8c8b6a6,0e90de1f-df13-5b3f-be35-adc8e07918f8,ddbe3ee4-e121-5049-a466-5f7d7dde30d3,0.2,iceland
25b41fbc-4be2-5b11-bbc2-7882fba60604,0e90de1f-df13-5b3f-be35-adc8e07918f8,845c4c1d-0f39-5046-8443-5cbb4e7b7025,0.2,thailand
3f670b76-3146-543d-be9d-7d8e150103d9,0e90de1f-df13-5b3f-be35-adc8e07918f8,7e1b9efb-b8f2-5365-adbc-d2cab5d22bb0,0.2,norway
fe2b3b5e-d58a-5117-b844-f83a631e072d,0e90de1f-df13-5b3f-be35-adc8e07918f8,a8c5c84a-2d77-5ca8-a10a-744d54757555,0.2,vietnam
01c7b439-e594-560f-8a53-f0f1186c4509,0e90de1f-df13-5b3f-be35-adc8e07918f8,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,iceland
019a65ea-b88e-511d-8174-65d9aaff91d5,72063d8a-7f02-5e04-8499-b2d43ed43b87,ddbe3ee4-e121-5049-a466-5f7d7dde30d3,0.2,vietnam
52341e62-8dd8-5826-a850-532d935ead5b,72063d8a-7f02-5e04-8499-b2d43ed43b87,845c4c1d-0f39-5046-8443-5cbb4e7b7025,0.2,vietnam
702d8341-03f7-50b1-9eb4-25ad700b4e28,72063d8a-7f02-5e04-8499-b2d43ed43b87,7e1b9efb-b8f2-5365-adbc-d2cab5d22bb0,0.2,norway
cd89712a-7ff6-5a67-9bb6-c38564d96395,72063d8a-7f02-5e04-8499-b2d43ed43b87,a8c5c84a-2d77-5ca8-a10a-744d54757555,0.2,vietnam
ce394a23-7ff4-544a-a3a9-a61012365052,72063d8a-7f02-5e04-8499-b2d43ed43b87,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,norway
f5404628-8256-5d48-a3d4-4a5c805bf39c,7782bdb2-0efd-51e0-b6b1-160096f06293,be987686-3519-52c6-8754-55c1548f30cc,0.25,france
b437963c-d582-5ca0-a8b2-5b132b5c3745,7782bdb2-0efd-51e0-b6b1-160096f06293,52615504-f74f-57a2-890a-9dbd811604e5,0.25,greece
2b33c27c-4332-561a-9818-f84943e8e535,7782bdb2-0efd-51e0-b6b1-160096f06293,088a84f7-aefd-5b23-8a03-c00957bdc570,0.25,turkey
02388f4f-adf2-5660-913e-ab73923e4d7d,7782bdb2-0efd-51e0-b6b1-160096f06293,f410d848-2a2b-5804-b75d-bf43eb97beeb,0.25,turkey
65185971-3691-5de4-95f4-d2c18b402bc1,080ced10-c031-522d-abc0-a17d6a7af432,be987686-3519-52c6-8754-55c1548f30cc,0.25,turkey
ce2516c8-6c73-5e82-abb6-53fc0417530a,080ced10-c031-522d-abc0-a17d6a7af432,52615504-f74f-57a2-890a-9dbd811604e5,0.25,united states
84a7e690-68a0-533e-8578-f5c3f96cebb6,080ced10-c031-522d-abc0-a17d6a7af432,088a84f7-aefd-5b23-8a03-c00957bdc570,0.25,united states
bcd3fbba-a0cd-507b-9c57-11681f30564f,080ced10-c031-522d-abc0-a17d6a7af432,f410d848-2a2b-5804-b75d-bf43eb97beeb,0.25,spain
2f77aa76-bd3c-5bd6-bc1e-10f2a16ecf99,2661b5dc-3eed-5b45-8af8-32d0662f7e9f,be987686-3519-52c6-8754-55c1548f30cc,0.25,greece
188b66e6-9665-53a1-abfa-40673aaa1f70,2661b5dc-3eed-5b45-8af8-32d0662f7e9f,52615504-f74f-57a2-890a-9dbd811604e5,0.25,greece
c6a03e60-a359-598d-b8f6-3ccfcb3ca36f,2661b5dc-3eed-5b45-8af8-32d0662f7e9f,088a84f7-aefd-5b23-8a03-c00957bdc570,0.25,united states
46a0ae6a-1695-5dae-b305-20ba02358ad3,2661b5dc-3eed-5b45-8af8-32d0662f7e9f,f410d848-2a2b-5804-b75d-bf43eb97beeb,0.25,spain
fd82c8d7-8896-54ed-a721-a8515eb4deef,472081f8-1008-5fca-9244-8050ddfdc247,be987686-3519-52c6-8754-55c1548f30cc,0.25,united states
9e4b5d59-5eb5-5245-a33d-dc1bf8cd31fd,472081f8-1008-5fca-9244-8050ddfdc247,52615504-f74f-57a2-890a-9dbd811604e5,0.25,france
30882289-2342-598f-9158-37a2fa09f26f,472081f8-1008-5fca-9244-8050ddfdc247,088a84f7-aefd-5b23-8a03-c00957bdc570,0.25,spain
1a81e61e-43ae-50bd-b704-f2d56f58213c,472081f8-1008-5fca-9244-8050ddfdc247,f410d848-2a2b-5804-b75d-bf43eb97beeb,0.25,greece
9ea9d359-9645-5e33-b17c-bf1cc723245d,2f77cf77-4747-5386-87a5-01343c74faf5,be987686-3519-52c6-8754-55c1548f30cc,0.25,greece
71ff0024-321c-584a-8c65-b69959c64973,2f77cf77-4747-5386-87a5-01343c74faf5,52615504-f74f-57a2-890a-9dbd811604e5,0.25,united states
48abaa61-8b33-56c8-bec5-fb490af921ae,2f77cf77-4747-5386-87a5-01343c74faf5,088a84f7-aefd-5b23-8a03-c00957bdc570,0.25,france
94c655e6-04e5-558c-9cd2-4bb2d725934b,2f77cf77-4747-5386-87a5-01343c74faf5,f410d848-2a2b-5804-b75d-bf43eb97beeb,0.25,united states
d369a9a5-7fc9-52a3-ba99-83a7663f8de9,f47c867a-6f0e-581c-bbf6-3e985c9f6961,be987686-3519-52c6-8754-55c1548f30cc,0.25,italy
969f60c5-0909-5d98-9f29-07a351416db7,f47c867a-6f0e-581c-bbf6-3e985c9f6961,52615504-f74f-57a2-890a-9dbd811604e5,0.25,italy
b1fa7dbd-5b35-55f7-9e4c-362a4924481b,f47c867a-6f0e-581c-bbf6-3e985c9f6961,088a84f7-aefd-5b23-8a03-c00957bdc570,0.25,france
9c60ff0b-34ae-52ef-86ca-be0a245572a3,f47c867a-6f0e-581c-bbf6-3e985c9f6961,f410d848-2a2b-5804-b75d-bf43eb97beeb,0.25,turkey
11f6e49b-5d9c-5e81-948f-3dfb3a4bce00,e129caf7-c48d-5ed9-82c9-668409b2bfc7,be987686-3519-52c6-8754-55c1548f30cc,0.25,turkey
8c91d95b-7bbe-55e5-9c6c-f7c58cb412fd,e129caf7-c48d-5ed9-82c9-668409b2bfc7,52615504-f74f-57a2-890a-9dbd811604e5,0.25,italy
c9bef210-8607-578f-85fa-bedc981d2778,e129caf7-c48d-5ed9-82c9-668409b2bfc7,088a84f7-aefd-5b23-8a03-c00957bdc570,0.25,italy
64015f41-c3cb-5a93-ba25-8433513f6369,e129caf7-c48d-5ed9-82c9-668409b2bfc7,f410d848-2a2b-5804-b75d-bf43eb97beeb,0.25,turkey
9a7ec9b3-cfb6-5589-abbb-d2be7eb05ef7,a7aa433e-a714-5598-94bb-045757fc9a0f,be987686-3519-52c6-8754-55c1548f30cc,0.25,spain
c64d03cc-e803-58cd-8822-2411c679faef,a7aa433e-a714-5598-94bb-045757fc9a0f,52615504-f74f-57a2-890a-9dbd811604e5,0.25,turkey
77d0e618-7724-5d7e-8738-ab4c7233c64b,a7aa433e-a714-5598-94bb-045757fc9a0f,088a84f7-aefd-5b23-8a03-c00957bdc570,0.25,united states
146b4363-b281-54e5-840c-df6a269a4604,a7aa433e-a714-5598-94bb-045757fc9a0f,f410d848-2a2b-5804-b75d-bf43eb97beeb,0.25,spain
02b82d67-397e-50e4-8377-404e3d5b561e,ecb4cecc-9db2-5f1d-a540-6172a1e6ffba,d9f39786-555c-53a0-9a09-0451bf214733,0.2,india
a5c6f2e6-0d51-5a0a-9905-080036529dea,ecb4cecc-9db2-5f1d-a540-6172a1e6ffba,01b86c89-dd8a-55ad-9554-ad31cc947bcc,0.2,united states
273d4e7f-0405-5390-864c-3050e864ca2e,ecb4cecc-9db2-5f1d-a540-6172a1e6ffba,22434fec-7995-5bcc-869e-1fbffd6a005e,0.2,turkey
b1e68795-1b0a-579a-9d97-2710b9adfd9e,ecb4cecc-9db2-5f1d-a540-6172a1e6ffba,3ce9f173-4fba-5c3a-9606-cb856dc3e358,0.2,india
fc20fc30-0d67-542b-bbb9-083ad74ac996,ecb4cecc-9db2-5f1d-a540-6172a1e6ffba,63ca0fd0-b083-5831-9c45-10cc0a1388f1,0.2,india
513450de-5ec3-56ee-b101-7448723a1f61,448537da-5f45-5cc3-8596-196021f26e57,d9f39786-555c-53a0-9a09-0451bf214733,0.2,turkey
75dc91d2-098b-55ca-a331-8e690b1a3fe9,448537da-5f45-5cc3-8596-196021f26e57,01b86c89-dd8a-55ad-9554-ad31cc947bcc,0.2,iran
a6db944d-a70e-5697-ad61-f01d51a680b2,448537da-5f45-5cc3-8596-196021f26e57,22434fec-7995-5bcc-869e-1fbffd6a005e,0.2,australia
a63281bc-9739-548e-afc6-2b42fd23c912,448537da-5f45-5cc3-8596-196021f26e57,3ce9f173-4fba-5c3a-9606-cb856dc3e358,0.2,spain
a4bcd203-7a8a-572f-97bf-0e82a64febd1,448537da-5f45-5cc3-8596-196021f26e57,63ca0fd0-b083-5831-9c45-10cc0a1388f1,0.2,india
46c67d41-fcf7-5ad2-9929-1e479c232531,50d82bef-3fac-55eb-920d-29a7a16e6d90,d9f39786-555c-53a0-9a09-0451bf214733,0.2,australia
882c5e9d-a140-5492-85e0-0412ba88e00d,50d82bef-3fac-55eb-920d-29a7a16e6d90,01b86c89-dd8a-55ad-9554-ad31cc947bcc,0.2,spain
5c787815-65f1-552e-93c5-2f980d77cfcd,50d82bef-3fac-55eb-920d-29a7a16e6d90,22434fec-7995-5bcc-869e-1fbffd6a005e,0.2,australia
c2affbe9-2266-5c0d-9e38-18d6f2e89e7b,50d82bef-3fac-55eb-920d-29a7a16e6d90,3ce9f173-4fba-5c3a-9606-cb856dc3e358,0.2,united states
0785f6af-cc4c-5caa-963d-716b1d1f463e,50d82bef-3fac-55eb-920d-29a7a16e6d90,63ca0fd0-b083-5831-9c45-10cc0a1388f1,0.2,spain
effe8a7c-8554-5bea-bf6c-d26fd412e17e,f42ea80e-3647-5d1a-afda-4248c0dd7f5e,d9f39786-555c-53a0-9a09-0451bf214733,0.2,australia
eaeff6c3-9cb9-588c-8007-e1ca7df673a5,f42ea80e-3647-5d1a-afda-4248c0dd7f5e,01b86c89-dd8a-55ad-9554-ad31cc947bcc,0.2,india
4007a97f-2b5c-5b81-9352-1ab7531c4bcd,f42ea80e-3647-5d1a-afda-4248c0dd7f5e,22434fec-7995-5bcc-869e-1fbffd6a005e,0.2,spain
bee8d9d3-6279-5970-9469-f242a22926e5,f42ea80e-3647-5d1a-afda-4248c0dd7f5e,3ce9f173-4fba-5c3a-9606-cb856dc3e358,0.2,united states
f46e02cb-ddad-508e-a62b-457ad0c8f672,f42ea80e-3647-5d1a-afda-4248c0dd7f5e,63ca0fd0-b083-5831-9c45-10cc0a1388f1,0.2,turkey
aa095f0d-369c-54d4-85ee-633c4fdc7948,340c9e77-10e7-5df2-9932-41d6d5bc8841,d9f39786-555c-53a0-9a09-0451bf214733,0.2,india
4f9fafd5-3d72-51df-9f6c-318e826c5315,340c9e77-10e7-5df2-9932-41d6d5bc8841,01b86c89-dd8a-55ad-9554-ad31cc947bcc,0.2,united states
7f6ab6da-f3c1-5f95-b5ba-5d6698eab9f4,340c9e77-10e7-5df2-9932-41d6d5bc8841,22434fec-7995-5bcc-869e-1fbffd6a005e,0.2,united states
3c8e0dcc-998b-5656-b118-0c3f6642c746,340c9e77-10e7-5df2-9932-41d6d5bc8841,3ce9f173-4fba-5c3a-9606-cb856dc3e358,0.2,spain
c23fa7db-509b-5a8f-888d-c41afcab6680,340c9e77-10e7-5df2-9932-41d6d5bc8841,63ca0fd0-b083-5831-9c45-10cc0a1388f1,0.2,australia
5651fa1d-181f-56f1-aa77-541224a01eb5,2ea4690a-2fbb-57c1-8c7a-690df8eec1fa,d9f39786-555c-53a0-9a09-0451bf214733,0.2,turkey
190e420c-f8a8-50b5-aee3-ab948454c1c3,2ea4690a-2fbb-57c1-8c7a-690df8eec1fa,01b86c89-dd8a-55ad-9554-ad31cc947bcc,0.2,india
4a471b2d-03e6-5103-b149-49d84f360896,2ea4690a-2fbb-57c1-8c7a-690df8eec1fa,22434fec-7995-5bcc-869e-1fbffd6a005e,0.2,india
